1.794665500877385966e+00,1.712064191415834102e+00,1.075274310436554970e+00,1.196387730722051401e+00,1.239812518543601527e+00,1.081067849464545816e+00,7.099707471144256488e-01,1.204943690343668550e+00,1.182784312525654968e+00,1.135401175884396707e+00,9.066143286447641003e-01,1.035931679697739582e+00,1.192260643197755599e+00,1.460661330901132260e+00,1.352614952468854881e+00,1.170232090005526970e+00,1.384971726029618821e+00,1.235162850858671391e+00,1.254873910782123403e+00,1.227972539136771957e+00,1.431157820351018017e+00,1.653168975589892398e+00,1.511019070885254223e+00,1.505147563059210825e+00,1.459291251316358284e+00,1.469445327484550035e+00,1.425355760241757253e+00,1.850534256953835666e+00,2.019512735409819015e+00,2.095113215801404749e+00,3.123701290243673157e+00,4.534421204431737351e+00
1.639224447750962099e+00,1.304668003550034427e+00,1.404780131828488265e+00,9.342853935424386691e-01,8.923726072668500819e-01,9.540662603756118187e-01,1.292487840194553428e+00,7.534243668723092924e-01,1.006059231818539956e+00,1.025876246395512226e+00,1.063227154011201492e+00,8.689099987241206691e-01,1.160002839210505954e+00,9.439660327383876393e-01,1.409528472211889039e+00,1.018050117520317599e+00,1.333077490894140738e+00,1.205960304535494743e+00,1.405787212264328900e+00,1.181003835968567728e+00,1.442336218029993233e+00,1.291036364925389535e+00,1.553364136039647292e+00,1.421080772339280429e+00,1.830357293141389619e+00,1.361143778677728733e+00,1.463599201506497138e+00,1.604300388379670039e+00,1.877705269370039787e+00,1.611036300818966538e+00,3.207941886182766211e+00,3.701334891732813048e+00
1.832732406959848959e+00,1.501083674625874664e+00,9.384778864518921182e-01,1.037576930064005865e+00,1.150563945071951366e+00,1.164858252381520742e+00,8.207851793324039136e-01,1.171734361047981565e+00,1.127106159331106028e+00,7.341032665137845470e-01,6.747568516806836669e-01,9.518564977625487700e-01,1.097057343767971815e+00,1.097345251471551819e+00,1.180763813154328545e+00,1.390717462939733196e+00,1.447359528517608851e+00,1.105418870625157979e+00,1.190592985718353702e+00,1.567075306199626539e+00,1.429395235306458289e+00,1.715649097693528802e+00,1.433440190874023301e+00,1.646820385876139881e+00,1.701778361720926114e+00,1.630614310206340178e+00,1.443807948223536641e+00,1.331518901659592302e+00,2.421275660104811323e+00,2.858367176738738635e+00,2.773459635861627248e+00,3.640964896064531331e+00
1.543629188047361822e+00,7.811652649423876937e-01,1.090621228242980578e+00,1.074431433871666286e+00,1.054040662717284249e+00,7.616918141175688106e-01,9.662250509192062964e-01,5.014972621327160596e-01,8.905773983746030353e-01,6.711804897264528336e-01,9.810104462799245084e-01,9.121469358813101280e-01,1.094033742300041467e+00,7.361218729901111146e-01,1.317185556340689345e+00,1.021419179470569816e+00,1.456382967582499077e+00,1.263410988425277992e+00,1.495582920981860298e+00,1.190505834772466187e+00,1.416875426233559665e+00,1.380722822624306900e+00,1.590036985763617849e+00,1.344109881727888478e+00,1.587914570345560605e+00,1.365242795117410424e+00,1.628793567815193910e+00,1.406034125753819808e+00,2.494740114813907894e+00,2.654534126865257804e+00,2.908864018156180009e+00,3.461552447455574111e+00
1.626282631946253332e+00,1.246162737468921478e+00,9.552040713994074395e-01,1.139209856401862453e+00,1.077350404729543243e+00,7.355790987760997268e-01,6.233758671332338963e-01,6.971194946354444255e-01,1.017140981563102287e+00,8.312662107578603354e-01,6.714018888872033131e-01,7.590360960451221217e-01,9.758065248442449047e-01,1.141032517860082862e+00,9.936003737256555723e-01,1.335050664001926179e+00,1.624716044385706937e+00,1.973138855459751539e+00,1.737692377885366568e+00,1.935323103850691950e+00,2.057531671951835506e+00,1.882310655017704448e+00,1.719810648997793123e+00,1.539870563912074886e+00,1.686312970137919365e+00,1.586013676100606062e+00,1.718949093774995163e+00,1.901499385359215921e+00,1.972718891660122154e+00,1.992708590601750984e+00,3.217792435341380042e+00,3.837778035373560215e+00
1.467747650149760830e+00,9.174841320387372434e-01,1.363307470409779398e+00,1.034312576709680798e+00,1.052058221835977747e+00,7.369781386945533086e-01,1.105563239182970392e+00,5.200815840630070852e-01,8.753492696504849846e-01,7.191094548970227152e-01,1.111580160379105564e+00,8.094012859248778113e-01,9.433462664044327539e-01,6.540113717232998169e-01,1.351529671596381377e+00,1.476356342752694673e+00,1.964212438221579760e+00,2.079636388310177608e+00,2.243006926853865934e+00,2.094724945119082804e+00,2.195282516204315471e+00,2.209289063050050572e+00,1.961334439275503883e+00,2.060754201916211059e+00,1.718294358997070503e+00,1.730731074108689427e+00,1.647172425960604869e+00,1.359538238383095177e+00,2.065475522418807941e+00,2.097580481030490773e+00,2.682960162399695037e+00,2.193542892347238649e+00
-2.731499999999999773e+02,1.218964170275853576e+00,1.308875894089283065e+00,1.167976479798824130e+00,1.094137558991690184e+00,1.161598306344615139e+00,5.691472545627789259e-01,8.168286592784284039e-01,7.086451413631493779e-01,1.103232756883755883e+00,9.350824395295944669e-01,1.168795933210333260e+00,1.025899192017732275e+00,1.158717570843862177e+00,1.129908571718601706e+00,1.449663834361444970e+00,2.204596545562935717e+00,2.258715377080307007e+00,2.860769172121251813e+00,3.183687419469720226e+00,3.595133328154702212e+00,2.975826898124012132e+00,3.038954467283474514e+00,2.864899446877359424e+00,2.948091559367128411e+00,2.162896468233100222e+00,2.192174019020455944e+00,2.163599243804583239e+00,2.286535008940745684e+00,2.282714936018123808e+00,2.455127200187746439e+00,2.523361524240669951e+00
1.709053650092755561e+00,7.467934876171966607e-01,1.275710114026651354e+00,1.019556285081762326e+00,1.226278432874892133e+00,7.772972114624394635e-01,9.833244466240671500e-01,8.315530406015909648e-01,9.756213508707105575e-01,7.701308478175405980e-01,1.310494085681057186e+00,7.318787111110509613e-01,1.150762725359641081e+00,8.685520723907984575e-01,1.539824848183286576e+00,1.480910879904797639e+00,2.207879074365223460e+00,2.326157033478125413e+00,3.529791794976858910e+00,3.276311043276109558e+00,3.720570159926012366e+00,3.749584017685492654e+00,3.542653215428913427e+00,3.568767768854229416e+00,2.999131870464736949e+00,3.119709199146825540e+00,2.248838599910186531e+00,2.363902626005824459e+00,2.020042305610843414e+00,2.408556639036532943e+00,2.095346136131524872e+00,2.156071050996843042e+00
1.906821856327610476e+00,1.377683420715356988e+00,1.436769635896780528e+00,1.336284875287560681e+00,1.371600267045266719e+00,1.028805047415175977e+00,1.488231097409538961e+00,1.183481330793426878e+00,2.223586195263521859e+00,1.933510494335621388e+00,3.058524178936465887e+00,3.643040151885600153e+00,1.211334379353331769e+00,1.514752216536237484e+00,1.608668733239824178e+00,1.804488661464574761e+00,2.213965502385235595e+00,3.438258358776408841e+00,3.340321188261611951e+00,5.461662497601366795e+00,5.208829659880564122e+00,4.314075393820644422e+00,4.548525416167990443e+00,4.592197752858851345e+00,5.775750066847990638e+00,4.042755284991869758e+00,3.862979104254293361e+00,2.306822352552785560e+00,2.662212679894366829e+00,2.086042106797435736e+00,2.188500961434669989e+00,2.223969271320640928e+00
1.417120261813352045e+00,9.634700309520667361e-01,1.387304577235681791e+00,1.228995609330979732e+00,1.589334156360052930e+00,1.270447449576295185e+00,1.218732124593088884e+00,1.816221819755469369e+00,2.041558788774239019e+00,3.511609054309474232e+00,4.296744242480713183e+00,2.334310005624843143e+00,2.307339533452363867e+00,1.300457601468508528e+00,1.972558610702435544e+00,1.803256141041799765e+00,3.256663273627054878e+00,2.776348121375860956e+00,6.334867360023395122e+00,4.622608621056429001e+00,5.578455768349840582e+00,5.800736388579082359e+00,5.412088804486586469e+00,6.869607976591908027e+00,5.606884471170815232e+00,7.525166954692224408e+00,2.972913545428468751e+00,4.053309736335961588e+00,2.049442548363060723e+00,2.641355997303435288e+00,1.671664133858939749e+00,2.060559924420203970e+00
