1.564929054329240898e+00,1.271907638967036291e+00,1.269484891732076903e+00,1.188821773282995764e+00,1.272079721279339992e+00,1.096698428608988252e+00,6.056726809349584073e-01,9.418515842465353671e-01,9.645620266401238041e-01,7.668024327778084626e-01,4.476201501688024109e-01,9.463035115023785693e-01,1.134346220178713338e+00,1.134671670842806179e+00,6.680141114814546199e-01,8.408766353860528397e-01,1.451780111786376892e+00,1.406361991646235765e+00,1.185534658219239645e+00,1.134656334904491359e+00,1.487501075992099686e+00,1.544146621906349992e+00,1.552761540141545993e+00,1.063918028648799918e+00,1.654013715546682306e+00,1.478142756470674613e+00,1.250851532832939483e+00,1.642766599747744749e+00,2.215959146728266660e+00,2.271352634002596460e+00,2.564351776654177684e+00,4.257819299044513173e+00
2.017267823287681949e+00,1.302326557655987926e+00,1.044763034345976394e+00,9.542046749948553952e-01,1.223917801627351309e+00,8.442671616913912658e-01,8.924681690826901104e-01,8.062339280775177031e-01,9.143722059754963993e-01,6.985305914131458849e-01,7.333159417694332660e-01,6.816444437977224879e-01,1.210898494445473261e+00,5.353048665024289221e-01,9.745766430282287729e-01,7.272128782771005717e-01,1.505158682689284433e+00,1.152489267508883586e+00,1.451010159447207570e+00,1.245901268689920016e+00,1.747670229178083900e+00,1.350032047513082034e+00,1.434176969867110074e+00,1.467223499148531118e+00,1.845599719618007839e+00,1.397965978004663157e+00,1.460237065512501431e+00,1.616643334928767217e+00,2.053221977809926102e+00,1.808285372879367969e+00,3.697825941024461827e+00,3.110641027998440222e+00
1.467835830778028594e+00,1.316628732785204647e+00,1.132465090636287641e+00,1.047671037175632591e+00,9.128632264201996804e-01,1.057662235054920075e+00,4.807951866803250596e-01,8.205199280188821831e-01,1.072828570356250566e+00,7.844509598282343177e-01,8.671279336875841182e-01,6.576313924881560524e-01,9.531342718643713852e-01,1.044644778646045324e+00,7.049246537549151981e-01,8.884544212481841896e-01,1.640022267823894708e+00,1.277021485106956789e+00,1.732649572722095854e+00,1.502606858564490722e+00,1.983978009272391319e+00,1.638445368038333072e+00,1.491753205675195204e+00,1.682195662187439211e+00,2.041718416576543405e+00,1.803435697089184941e+00,1.637341046042934067e+00,1.506313378485003796e+00,2.433131098031140027e+00,2.651262340368475634e+00,2.968738407632883991e+00,3.255253333069845212e+00
1.536467491643520589e+00,8.009638787372068691e-01,9.449666820246989118e-01,6.302936785304495970e-01,1.086630359748028241e+00,6.822443706125795870e-01,6.226288112935094432e-01,3.120286468315498496e-01,8.225630020552898714e-01,6.286814609807720444e-01,9.209592845121505889e-01,5.390481038755297050e-01,9.384007691234046433e-01,7.117022701520454575e-01,1.057448014120097923e+00,8.861293677153412318e-01,1.412385581790886135e+00,1.997243471194849462e+00,1.891432140543429341e+00,2.065764928671455891e+00,2.176278743436171226e+00,1.936258533903981061e+00,1.761925800597339276e+00,1.538338427019709798e+00,2.186598738878615222e+00,1.846217380025564125e+00,1.644700234051640564e+00,1.436499257735022184e+00,2.490695100145558172e+00,2.295064432922060860e+00,2.641791815970918833e+00,2.658297374456083162e+00
1.305038480612665808e+00,1.418893947685091916e+00,1.148909582638452775e+00,8.748247036851921621e-01,1.138138213513684605e+00,6.454796761243528636e-01,5.714840977441326686e-01,7.476085828412237788e-01,8.761025633879739871e-01,7.796414454642217606e-01,5.422958019784118733e-01,8.250619729354298215e-01,9.630702485746951425e-01,9.062319522978441455e-01,1.083131747272773282e+00,9.905421660776596582e-01,2.227848985816024197e+00,2.041122802736424546e+00,3.087569168576237644e+00,2.743446981738998147e+00,2.690992955727040226e+00,2.718115570473685239e+00,2.153649568913067469e+00,2.205054970557739580e+00,2.274953643856804320e+00,2.029258146204938384e+00,1.761734772219540446e+00,1.921265537934687018e+00,2.167867460110755928e+00,1.814697212316502828e+00,1.997271018535911935e+00,2.301792913433189369e+00
1.809258378139816159e+00,1.112750864026565978e+00,1.390344961466496443e+00,6.588198952420043497e-01,1.224498815380684391e+00,6.747442323671180020e-01,6.811400306853556685e-01,5.947279907876463767e-01,8.288698945521559835e-01,8.033880069948509117e-01,1.178491258723624924e+00,7.963107755016380906e-01,1.114710141477758043e+00,6.482154461669438206e-01,1.123826955209096923e+00,1.265953561285698470e+00,2.034357651827747304e+00,2.568837815016934201e+00,2.926610074918642113e+00,3.734116174120117648e+00,3.757727606132903020e+00,3.156883730602316973e+00,2.722141464755395646e+00,2.493858512049484943e+00,2.911013218945981862e+00,2.319051477468917710e+00,1.819693065320848291e+00,2.005085389053590461e+00,2.240115144672813585e+00,2.120744689207469946e+00,2.659359004553266459e+00,2.596824687553976219e+00
-2.731499999999999773e+02,1.239387515174541932e+00,9.402142043063577148e-01,1.339550967167440376e+00,1.163273453081785647e+00,1.213556052027854548e+00,6.488970047656721363e-01,8.781124605189916110e-01,1.006168392784275056e+00,1.068856192638179436e+00,1.028084645728824853e+00,1.042868392642162689e+00,1.218666652863987565e+00,1.329414775827899575e+00,1.511629619714994988e+00,1.428405195755885870e+00,2.207306751057330985e+00,2.993499044926807073e+00,4.307718117321257978e+00,5.111876737169779972e+00,5.179795490381934542e+00,4.883690926297731494e+00,4.532895364484318179e+00,4.516937607160798507e+00,4.243222512859347262e+00,3.581571425716845170e+00,2.802741967555334668e+00,2.626086248070350848e+00,2.953489182082023490e+00,2.455581011299898364e+00,2.463870769995708088e+00,2.503417739464509850e+00
2.039185853635217427e+00,7.916463069627752702e-01,1.723570658666574218e+00,1.078046982190357994e+00,1.398640746618582398e+00,8.533261703933590070e-01,1.265855820910473994e+00,1.024496317733451178e+00,1.147959284278215364e+00,1.165059138388983229e+00,1.188485915133242088e+00,9.253494692533763555e-01,1.415232887394211048e+00,1.248828779341977224e+00,1.523781826924334837e+00,1.391319101548674553e+00,2.563989340580008047e+00,2.517321718445941769e+00,5.851896514292945994e+00,5.100183732141772452e+00,6.417549173275688190e+00,5.437613734850742730e+00,5.308059606170331790e+00,5.203649200967504385e+00,5.457901396849933917e+00,5.129879674270398482e+00,3.504399864784602414e+00,3.545068764218569868e+00,2.967819976682903871e+00,2.443173940470387606e+00,2.454103655527774208e+00,2.352834730990252865e+00
1.797856639554197500e+00,1.550372521716042229e+00,2.162384905249723488e+00,2.785970042777819344e+00,2.269250933526336667e+00,2.102715821048036560e+00,1.680364447320357613e+00,1.563365226550729403e+00,2.216734503547399981e+00,2.587661706350900204e+00,2.691884311032367805e+00,2.333181524851283939e+00,1.679934136354631846e+00,1.506452150249970146e+00,1.616634242495422313e+00,1.615266794913736703e+00,2.316319855839822139e+00,3.074762690854868197e+00,3.988722908297006597e+00,1.085327678221250380e+01,8.125146044982727744e+00,8.525439481472233183e+00,9.278586141678999866e+00,9.280555030571861153e+00,1.071169740331720277e+01,9.025643570512272618e+00,6.382862932951240964e+00,4.523512800419950963e+00,3.604720735776083984e+00,2.566853116313779992e+00,2.205107099185511288e+00,2.212731942058269397e+00
1.741799580786050683e+00,1.589071577459947093e+00,2.349831974436938253e+00,2.814741156030436287e+00,3.377866574714857961e+00,2.244236188615332139e+00,1.920981148355167534e+00,1.802526485458884054e+00,2.998248921855861227e+00,3.417866110543116065e+00,3.648270603249272881e+00,2.340958833017566576e+00,1.750788953673293236e+00,1.315703721879003751e+00,1.871508556437220250e+00,1.817630551184322485e+00,2.454245072052742671e+00,2.615247849004674663e+00,1.021538171037065013e+01,6.437474903627048661e+00,1.474288330662915314e+01,1.266650707039298140e+01,1.409037045702609703e+01,1.596839719541520708e+01,1.270520966740281210e+01,1.263655629236239974e+01,6.987566126561659985e+00,6.099107207755423588e+00,3.558143681456954255e+00,3.288595166657501068e+00,2.199306645466606369e+00,2.439759674044069016e+00
